ID,角色,角色名多语言表ID,等级,品阶,攻击力,PVP攻击力,buff,血量,攻击速度,移动速度,子弹速度,攻击范围,宠物ID,升级预览,升级消耗,掉落,战力,锁定范围,免伤比例,,,,,,,
1010112,1010,54,112,A,31370,596,0,1170,0,8,0,0,0,"1-1,2-13",1-61576,0,31370,15,0,61576,2.05,,,,,1170
1010113,1010,54,113,A,32092,601,0,1180,0,8,0,0,0,"1-1,2-14",1-63021,0,32092,15,0,63021,2.05,,,,,1180
1010114,1010,54,114,A,32815,606,0,1190,0,8,0,0,0,"1-1,2-15",1-64474,0,32815,15,0,64474,2.05,,,,,1190
1010115,1010,54,115,A,33541,611,0,1200,0,8,0,0,0,"1-1,2-16",1-65931,0,33541,15,0,65931,2.05,,,,,1200
1010116,1010,54,116,A,34268,616,0,1210,0,8,0,0,0,"1-1,2-17",1-67384,0,34268,15,0,67384,2.05,,,,,1210
1010117,1010,54,117,A,34999,621,0,1220,0,8,0,0,0,"1-1,2-18",1-68857,0,34999,15,0,68857,2.05,,,,,1220
1010118,1010,54,118,A,35729,626,0,1230,0,8,0,0,0,"1-1,2-19",1-70317,0,35729,15,0,70317,2.05,,,,,1230
1010119,1010,54,119,A,36464,630,0,1240,0,8,0,0,0,"1-1,2-20",1-71786,0,36464,15,0,71786,2.05,,,,,1240
1010120,1010,54,120,A,37199,635,0,1250,0,8,0,0,0,"1-1,2-21",1-73263,0,37199,15,0,73263,2.05,,,,,1250
1010121,1010,54,121,A,37939,640,0,1260,0,8,0,0,0,"1-1,2-22",1-74749,0,37939,15,0,74749,2.05,,,,,1260
1010122,1010,54,122,A,38678,645,0,1270,0,8,0,0,0,"1-1,2-23",1-76230,0,38678,15,0,76230,2.05,,,,,1270
1010123,1010,54,123,A,39421,650,0,1280,0,8,0,0,0,"1-1,2-24",1-77719,0,39421,15,0,77719,2.05,,,,,1280
1010124,1010,54,124,A,40165,655,0,1290,0,8,0,0,0,"1-1,2-25",1-79204,0,40165,15,0,79204,2.05,,,,,1290
1010125,1010,54,125,A,40912,660,0,1300,0,8,0,0,0,"1-1,2-26",1-80701,0,40912,15,0,80701,2.05,,,,,1300
1010126,1010,54,126,A,42034,665,0,1310,0,8,0,0,0,"1-1,2-27",1-82957,0,42034,15,0,82957,2.05,,,,,1310
1010127,1010,54,127,A,43155,669,0,1320,0,8,0,0,0,"1-1,2-28",1-85205,0,43155,15,0,85205,2.05,,,,,1320
1010128,1010,54,128,A,44281,674,0,1330,0,8,0,0,0,"1-1,2-29",1-87453,0,44281,15,0,87453,2.05,,,,,1330
1010129,1010,54,129,A,45406,679,0,1340,0,8,0,0,0,"1-1,2-30",1-89717,0,45406,15,0,89717,2.05,,,,,1340
1010130,1010,54,130,A,46536,684,0,1350,0,8,0,0,0,"1-1,2-31",1-91980,0,46536,15,0,91980,2.05,,,,,1350
1010131,1010,54,131,A,47666,689,0,1360,0,8,0,0,0,"1-1,2-32",1-94240,0,47666,15,0,94240,2.05,,,,,1360
1010132,1010,54,132,A,48800,694,0,1370,0,8,0,0,0,"1-1,2-33",1-96521,0,48800,15,0,96521,2.05,,,,,1370
1010133,1010,54,133,A,49934,699,0,1380,0,8,0,0,0,"1-1,2-34",1-98793,0,49934,15,0,98793,2.05,,,,,1380
1010134,1010,54,134,A,51072,704,0,1390,0,8,0,0,0,"1-1,2-35",1-101073,0,51072,15,0,101073,2.05,,,,,1390
1010135,1010,54,135,A,52210,708,0,1400,0,8,0,0,0,"1-1,2-36",1-103357,0,52210,15,0,103357,2.05,,,,,1400
1010136,1010,54,136,A,53353,713,0,1410,0,8,0,0,0,"1-1,2-37",1-105649,0,53353,15,0,105649,2.05,,,,,1410
1010137,1010,54,137,A,54495,718,0,1420,0,8,0,0,0,"1-1,2-38",1-107933,0,54495,15,0,107933,2.05,,,,,1420
1010138,1010,54,138,A,55642,723,0,1430,0,8,0,0,0,"1-1,2-39",1-110229,0,55642,15,0,110229,2.05,,,,,1430
1010139,1010,54,139,A,56788,728,0,1440,0,8,0,0,0,"1-1,2-40",1-112538,0,56788,15,0,112538,2.05,,,,,1440
1010140,1010,54,140,A,57939,733,0,1450,0,8,0,0,0,"1-1,2-41",1-114842,0,57939,15,0,114842,2.05,,,,,1450
1010141,1010,54,141,A,59090,738,0,1460,0,8,0,0,0,"1-1,2-42",1-117146,0,59090,15,0,117146,2.05,,,,,1460
1010142,1010,54,142,A,60245,743,0,1470,0,8,0,0,0,"1-1,2-43",1-119463,0,60245,15,0,119463,2.05,,,,,1470
1010143,1010,54,143,A,61400,747,0,1480,0,8,0,0,0,"1-1,2-44",1-121779,0,61400,15,0,121779,2.05,,,,,1480
1010144,1010,54,144,A,62559,752,0,1490,0,8,0,0,0,"1-1,2-45",1-124104,0,62559,15,0,124104,2.05,,,,,1490
1010145,1010,54,145,A,63718,757,0,1500,0,8,0,0,0,"1-1,2-46",1-126424,0,63718,15,0,126424,2.05,,,,,1500
1010146,1010,54,146,A,64882,762,0,1510,0,8,0,0,0,"1-1,2-47",1-128753,0,64882,15,0,128753,2.05,,,,,1510
1010147,1010,54,147,A,66045,767,0,1520,0,8,0,0,0,"1-1,2-48",1-131097,0,66045,15,0,131097,2.05,,,,,1520
1010148,1010,54,148,A,67213,772,0,1530,0,8,0,0,0,"1-1,2-49",1-133434,0,67213,15,0,133434,2.05,,,,,1530
1010149,1010,54,149,A,68380,777,0,1540,0,8,0,0,0,"1-1,2-50",1-135775,0,68380,15,0,135775,2.05,,,,,1540
1010150,1010,54,150,A,69552,782,0,1550,0,8,0,0,0,"1-1,2-51",1-138119,0,69552,15,0,138119,2.05,,,,,1550
1010151,1010,54,151,A,71308,786,0,1560,0,8,0,0,0,"1-1,2-52",1-141642,0,71308,15,0,141642,2.05,,,,,1560
1010152,1010,54,152,A,73063,791,0,1570,0,8,0,0,0,"1-1,2-53",1-145161,0,73063,15,0,145161,2.05,,,,,1570
1010153,1010,54,153,A,74823,796,0,1580,0,8,0,0,0,"1-1,2-54",1-148689,0,74823,15,0,148689,2.05,,,,,1580
1010154,1010,54,154,A,76583,801,0,1590,0,8,0,0,0,"1-1,2-55",1-152224,0,76583,15,0,152224,2.05,,,,,1590
1010155,1010,54,155,A,78347,806,0,1600,0,8,0,0,0,"1-1,2-56",1-155751,0,78347,15,0,155751,2.05,,,,,1600
1010156,1010,54,156,A,80111,811,0,1610,0,8,0,0,0,"1-1,2-57",1-159286,0,80111,15,0,159286,2.05,,,,,1610
1010157,1010,54,157,A,81879,816,0,1620,0,8,0,0,0,"1-1,2-58",1-162837,0,81879,15,0,162837,2.05,,,,,1620
1010158,1010,54,158,A,83647,821,0,1630,0,8,0,0,0,"1-1,2-59",1-166381,0,83647,15,0,166381,2.05,,,,,1630
1010159,1010,54,159,A,85420,825,0,1640,0,8,0,0,0,"1-1,2-60",1-169936,0,85420,15,0,169936,2.05,,,,,1640
1010160,1010,54,160,A,87192,830,0,1650,0,8,0,0,0,"1-1,2-61",1-173483,0,87192,15,0,173483,2.05,,,,,1650
1010161,1010,54,161,A,88969,835,0,1660,0,8,0,0,0,"1-1,2-62",1-177047,0,88969,15,0,177047,2.05,,,,,1660
1010162,1010,54,162,A,90745,840,0,1670,0,8,0,0,0,"1-1,2-63",1-180614,0,90745,15,0,180614,2.05,,,,,1670
1010163,1010,54,163,A,92526,845,0,1680,0,8,0,0,0,"1-1,2-64",1-184186,0,92526,15,0,184186,2.05,,,,,1680
1010164,1010,54,164,A,94307,850,0,1690,0,8,0,0,0,"1-1,2-65",1-187745,0,94307,15,0,187745,2.05,,,,,1690
1010165,1010,54,165,A,96092,855,0,1700,0,8,0,0,0,"1-1,2-66",1-191329,0,96092,15,0,191329,2.05,,,,,1700
1010166,1010,54,166,A,97877,860,0,1710,0,8,0,0,0,"1-1,2-67",1-194908,0,97877,15,0,194908,2.05,,,,,1710
1010167,1010,54,167,A,99666,865,0,1720,0,8,0,0,0,"1-1,2-68",1-198496,0,99666,15,0,198496,2.05,,,,,1720
1010168,1010,54,168,A,101455,869,0,1730,0,8,0,0,0,"1-1,2-69",1-202079,0,101455,15,0,202079,2.05,,,,,1730
1010169,1010,54,169,A,103249,874,0,1740,0,8,0,0,0,"1-1,2-70",1-205675,0,103249,15,0,205675,2.05,,,,,1740
1010170,1010,54,170,A,105042,879,0,1750,0,8,0,0,0,"1-1,2-71",1-209275,0,105042,15,0,209275,2.05,,,,,1750
1010171,1010,54,171,A,106840,884,0,1760,0,8,0,0,0,"1-1,2-72",1-212879,0,106840,15,0,212879,2.05,,,,,1760
1010172,1010,54,172,A,108637,889,0,1770,0,8,0,0,0,"1-1,2-73",1-216474,0,108637,15,0,216474,2.05,,,,,1770
1010173,1010,54,173,A,110439,894,0,1780,0,8,0,0,0,"1-1,2-74",1-220094,0,110439,15,0,220094,2.05,,,,,1780
1010174,1010,54,174,A,112241,899,0,1790,0,8,0,0,0,"1-1,2-75",1-223706,0,112241,15,0,223706,2.05,,,,,1790
1010175,1010,54,175,A,114047,904,0,1800,0,8,0,0,0,"1-1,2-76",1-227322,0,114047,15,0,227322,2.05,,,,,1800
1010176,1010,54,176,A,116756,908,0,1810,0,8,0,0,0,"1-1,2-77",1-232754,0,116756,15,0,232754,2.05,,,,,1810
1010177,1010,54,177,A,119465,913,0,1820,0,8,0,0,0,"1-1,2-78",1-238182,0,119465,15,0,238182,2.05,,,,,1820
1010178,1010,54,178,A,122178,918,0,1830,0,8,0,0,0,"1-1,2-79",1-243622,0,122178,15,0,243622,2.05,,,,,1830
1010179,1010,54,179,A,124891,923,0,1840,0,8,0,0,0,"1-1,2-80",1-249066,0,124891,15,0,249066,2.05,,,,,1840
1010180,1010,54,180,A,127609,928,0,1850,0,8,0,0,0,"1-1,2-81",1-254510,0,127609,15,0,254510,2.05,,,,,1850
1010181,1010,54,181,A,130326,933,0,1860,0,8,0,0,0,"1-1,2-82",1-259966,0,130326,15,0,259966,2.05,,,,,1860
1010182,1010,54,182,A,133048,938,0,1870,0,8,0,0,0,"1-1,2-83",1-265414,0,133048,15,0,265414,2.05,,,,,1870
1010183,1010,54,183,A,135769,943,0,1880,0,8,0,0,0,"1-1,2-84",1-270874,0,135769,15,0,270874,2.05,,,,,1880
1010184,1010,54,184,A,138495,947,0,1890,0,8,0,0,0,"1-1,2-85",1-276334,0,138495,15,0,276334,2.05,,,,,1890
1010185,1010,54,185,A,141221,952,0,1900,0,8,0,0,0,"1-1,2-86",1-281806,0,141221,15,0,281806,2.05,,,,,1900
1010186,1010,54,186,A,143951,957,0,1910,0,8,0,0,0,"1-1,2-87",1-287271,0,143951,15,0,287271,2.05,,,,,1910
1010187,1010,54,187,A,146681,962,0,1920,0,8,0,0,0,"1-1,2-88",1-292747,0,146681,15,0,292747,2.05,,,,,1920
1010188,1010,54,188,A,149415,967,0,1930,0,8,0,0,0,"1-1,2-89",1-298223,0,149415,15,0,298223,2.05,,,,,1930
1010189,1010,54,189,A,152149,972,0,1940,0,8,0,0,0,"1-1,2-90",1-303716,0,152149,15,0,303716,2.05,,,,,1940
1010190,1010,54,190,A,154888,977,0,1950,0,8,0,0,0,"1-1,2-91",1-309196,0,154888,15,0,309196,2.05,,,,,1950
1010191,1010,54,191,A,157626,982,0,1960,0,8,0,0,0,"1-1,2-92",1-314692,0,157626,15,0,314692,2.05,,,,,1960
1010192,1010,54,192,A,160369,986,0,1970,0,8,0,0,0,"1-1,2-93",1-320185,0,160369,15,0,320185,2.05,,,,,1970
1010193,1010,54,193,A,163111,991,0,1980,0,8,0,0,0,"1-1,2-94",1-325689,0,163111,15,0,325689,2.05,,,,,1980
1010194,1010,54,194,A,165858,996,0,1990,0,8,0,0,0,"1-1,2-95",1-331190,0,165858,15,0,331190,2.05,,,,,1990
1010195,1010,54,195,A,168605,1001,0,2000,0,8,0,0,0,"1-1,2-96",1-336694,0,168605,15,0,336694,2.05,,,,,2000
1010196,1010,54,196,A,171356,1006,0,2010,0,8,0,0,0,"1-1,2-97",1-342211,0,171356,15,0,342211,2.05,,,,,2010
1010197,1010,54,197,A,174107,1011,0,2020,0,8,0,0,0,"1-1,2-98",1-347724,0,174107,15,0,347724,2.05,,,,,2020
1010198,1010,54,198,A,176862,1016,0,2030,0,8,0,0,0,"1-1,2-99",1-353252,0,176862,15,0,353252,2.05,,,,,2030
1010199,1010,54,199,A,179617,1021,0,2040,0,8,0,0,0,"1-1,2-100",1-358773,0,179617,15,0,358773,2.05,,,,,2040
1010200,1010,54,200,A,182377,1025,0,2050,0,8,0,0,0,"1-1,2-101",1-485515,0,182377,15,0,485515,2.05,,,,,2050
1010201,1010,54,201,A,186514,1030,0,2060,0,8,0,0,0,"1-1,2-2",1-496572,0,186514,15,0,496572,2.05,,,,,2060
1010202,1010,54,202,A,190651,1035,0,2070,0,8,0,0,0,"1-1,2-3",1-507630,0,190651,15,0,507630,2.05,,,,,2070
1010203,1010,54,203,A,194792,1040,0,2080,0,8,0,0,0,"1-1,2-4",1-518695,0,194792,15,0,518695,2.05,,,,,2080
1010204,1010,54,204,A,198933,1045,0,2090,0,8,0,0,0,"1-1,2-5",1-529765,0,198933,15,0,529765,2.05,,,,,2090
1010205,1010,54,205,A,203078,1050,0,2100,0,8,0,0,0,"1-1,2-6",1-540843,0,203078,15,0,540843,2.05,,,,,2100
1010206,1010,54,206,A,207224,1055,0,2110,0,8,0,0,0,"1-1,2-7",1-551924,0,207224,15,0,551924,2.05,,,,,2110
1010207,1010,54,207,A,211373,1060,0,2120,0,8,0,0,0,"1-1,2-8",1-563026,0,211373,15,0,563026,2.05,,,,,2120
1010208,1010,54,208,A,215523,1065,0,2130,0,8,0,0,0,"1-1,2-9",1-574116,0,215523,15,0,574116,2.05,,,,,2130
1010209,1010,54,209,A,219677,1069,0,2140,0,8,0,0,0,"1-1,2-10",1-585218,0,219677,15,0,585218,2.05,,,,,2140
1010210,1010,54,210,A,223831,1074,0,2150,0,8,0,0,0,"1-1,2-11",1-596320,0,223831,15,0,596320,2.05,,,,,2150
1010211,1010,54,211,A,227989,1079,0,2160,0,8,0,0,0,"1-1,2-12",1-607434,0,227989,15,0,607434,2.05,,,,,2160
1010212,1010,54,212,A,232147,1084,0,2170,0,8,0,0,0,"1-1,2-13",1-618548,0,232147,15,0,618548,2.05,,,,,2170
1010213,1010,54,213,A,236309,1089,0,2180,0,8,0,0,0,"1-1,2-14",1-629670,0,236309,15,0,629670,2.05,,,,,2180
1010214,1010,54,214,A,240471,1094,0,2190,0,8,0,0,0,"1-1,2-15",1-640796,0,240471,15,0,640796,2.05,,,,,2190
1010215,1010,54,215,A,244637,1099,0,2200,0,8,0,0,0,"1-1,2-16",1-651930,0,244637,15,0,651930,2.05,,,,,2200
1010216,1010,54,216,A,248804,1104,0,2210,0,8,0,0,0,"1-1,2-17",1-663069,0,248804,15,0,663069,2.05,,,,,2210
1010217,1010,54,217,A,252974,1108,0,2220,0,8,0,0,0,"1-1,2-18",1-674227,0,252974,15,0,674227,2.05,,,,,2220
1010218,1010,54,218,A,257145,1113,0,2230,0,8,0,0,0,"1-1,2-19",1-685373,0,257145,15,0,685373,2.05,,,,,2230
1010219,1010,54,219,A,261320,1118,0,2240,0,8,0,0,0,"1-1,2-20",1-696532,0,261320,15,0,696532,2.05,,,,,2240
1010220,1010,54,220,A,265495,1123,0,2250,0,8,0,0,0,"1-1,2-21",1-707690,0,265495,15,0,707690,2.05,,,,,2250
1010221,1010,54,221,A,269674,1128,0,2260,0,8,0,0,0,"1-1,2-22",1-718861,0,269674,15,0,718861,2.05,,,,,2260
1010222,1010,54,222,A,273853,1133,0,2270,0,8,0,0,0,"1-1,2-23",1-730031,0,273853,15,0,730031,2.05,,,,,2270
1010223,1010,54,223,A,278036,1138,0,2280,0,8,0,0,0,"1-1,2-24",1-741210,0,278036,15,0,741210,2.05,,,,,2280
1010224,1010,54,224,A,282219,1143,0,2290,0,8,0,0,0,"1-1,2-25",1-752392,0,282219,15,0,752392,2.05,,,,,2290
1010225,1010,54,225,A,286406,1147,0,2300,0,8,0,0,0,"1-1,2-26",1-763583,0,286406,15,0,763583,2.05,,,,,2300
1010226,1010,54,226,A,292685,1152,0,2310,0,8,0,0,0,"1-1,2-27",1-780367,0,292685,15,0,780367,2.05,,,,,2310
1010227,1010,54,227,A,298964,1157,0,2320,0,8,0,0,0,"1-1,2-28",1-797151,0,298964,15,0,797151,2.05,,,,,2320
1010228,1010,54,228,A,305248,1162,0,2330,0,8,0,0,0,"1-1,2-29",1-813947,0,305248,15,0,813947,2.05,,,,,2330
1010229,1010,54,229,A,311531,1167,0,2340,0,8,0,0,0,"1-1,2-30",1-830739,0,311531,15,0,830739,2.05,,,,,2340
1010230,1010,54,230,A,317818,1172,0,2350,0,8,0,0,0,"1-1,2-31",1-847547,0,317818,15,0,847547,2.05,,,,,2350
1010231,1010,54,231,A,324106,1177,0,2360,0,8,0,0,0,"1-1,2-32",1-864352,0,324106,15,0,864352,2.05,,,,,2360
1010232,1010,54,232,A,330397,1182,0,2370,0,8,0,0,0,"1-1,2-33",1-881168,0,330397,15,0,881168,2.05,,,,,2370
1010233,1010,54,233,A,336689,1186,0,2380,0,8,0,0,0,"1-1,2-34",1-897988,0,336689,15,0,897988,2.05,,,,,2380
1010234,1010,54,234,A,342985,1191,0,2390,0,8,0,0,0,"1-1,2-35",1-914817,0,342985,15,0,914817,2.05,,,,,2390
1010235,1010,54,235,A,349280,1196,0,2400,0,8,0,0,0,"1-1,2-36",1-931645,0,349280,15,0,931645,2.05,,,,,2400
1010236,1010,54,236,A,355580,1201,0,2410,0,8,0,0,0,"1-1,2-37",1-948481,0,355580,15,0,948481,2.05,,,,,2410
1010237,1010,54,237,A,361880,1206,0,2420,0,8,0,0,0,"1-1,2-38",1-965322,0,361880,15,0,965322,2.05,,,,,2420
1010238,1010,54,238,A,368185,1211,0,2430,0,8,0,0,0,"1-1,2-39",1-982175,0,368185,15,0,982175,2.05,,,,,2430
1010239,1010,54,239,A,374489,1216,0,2440,0,8,0,0,0,"1-1,2-40",1-999027,0,374489,15,0,999027,2.05,,,,,2440
1010240,1010,54,240,A,380797,1221,0,2450,0,8,0,0,0,"1-1,2-41",1-1015888,0,380797,15,0,1015888,2.05,,,,,2450
1010241,1010,54,241,A,387106,1226,0,2460,0,8,0,0,0,"1-1,2-42",1-1032753,0,387106,15,0,1032753,2.05,,,,,2460
1010242,1010,54,242,A,393418,1230,0,2470,0,8,0,0,0,"1-1,2-43",1-1049625,0,393418,15,0,1049625,2.05,,,,,2470
1010243,1010,54,243,A,399731,1235,0,2480,0,8,0,0,0,"1-1,2-44",1-1066498,0,399731,15,0,1066498,2.05,,,,,2480
1010244,1010,54,244,A,406048,1240,0,2490,0,8,0,0,0,"1-1,2-45",1-1083383,0,406048,15,0,1083383,2.05,,,,,2490
1010245,1010,54,245,A,412364,1245,0,2500,0,8,0,0,0,"1-1,2-46",1-1100268,0,412364,15,0,1100268,2.05,,,,,2500
1010246,1010,54,246,A,418685,1250,0,2510,0,8,0,0,0,"1-1,2-47",1-1117165,0,418685,15,0,1117165,2.05,,,,,2510
1010247,1010,54,247,A,425006,1255,0,2520,0,8,0,0,0,"1-1,2-48",1-1134062,0,425006,15,0,1134062,2.05,,,,,2520
1010248,1010,54,248,A,431332,1260,0,2530,0,8,0,0,0,"1-1,2-49",1-1150971,0,431332,15,0,1150971,2.05,,,,,2530
1010249,1010,54,249,A,437657,1265,0,2540,0,8,0,0,0,"1-1,2-50",1-1167880,0,437657,15,0,1167880,2.05,,,,,2540
1010250,1010,54,250,A,443986,1269,0,2550,0,8,0,0,0,"1-1,2-51",1-1184797,0,443986,15,0,1184797,2.05,,,,,2550
1010251,1010,54,251,A,453478,1274,0,2560,0,8,0,0,0,"1-1,2-52",1-1210165,0,453478,15,0,1210165,2.05,,,,,2560
1010252,1010,54,252,A,462970,1279,0,2570,0,8,0,0,0,"1-1,2-53",1-1235545,0,462970,15,0,1235545,2.05,,,,,2570
1010253,1010,54,253,A,472466,1284,0,2580,0,8,0,0,0,"1-1,2-54",1-1260925,0,472466,15,0,1260925,2.05,,,,,2580
1010254,1010,54,254,A,481963,1289,0,2590,0,8,0,0,0,"1-1,2-55",1-1286300,0,481963,15,0,1286300,2.05,,,,,2590
1010255,1010,54,255,A,491463,1294,0,2600,0,8,0,0,0,"1-1,2-56",1-1311704,0,491463,15,0,1311704,2.05,,,,,2600
1010256,1010,54,256,A,500963,1299,0,2610,0,8,0,0,0,"1-1,2-57",1-1337092,0,500963,15,0,1337092,2.05,,,,,2610
1010257,1010,54,257,A,510468,1304,0,2620,0,8,0,0,0,"1-1,2-58",1-1362496,0,510468,15,0,1362496,2.05,,,,,2620
1010258,1010,54,258,A,519973,1308,0,2630,0,8,0,0,0,"1-1,2-59",1-1387908,0,519973,15,0,1387908,2.05,,,,,2630
1010259,1010,54,259,A,529481,1313,0,2640,0,8,0,0,0,"1-1,2-60",1-1413321,0,529481,15,0,1413321,2.05,,,,,2640
1010260,1010,54,260,A,538990,1318,0,2650,0,8,0,0,0,"1-1,2-61",1-1438745,0,538990,15,0,1438745,2.05,,,,,2650
1010261,1010,54,261,A,548503,1323,0,2660,0,8,0,0,0,"1-1,2-62",1-1464169,0,548503,15,0,1464169,2.05,,,,,2660
1010262,1010,54,262,A,558016,1328,0,2670,0,8,0,0,0,"1-1,2-63",1-1489593,0,558016,15,0,1489593,2.05,,,,,2670
1010263,1010,54,263,A,567533,1333,0,2680,0,8,0,0,0,"1-1,2-64",1-1515042,0,567533,15,0,1515042,2.05,,,,,2680
1010264,1010,54,264,A,577051,1338,0,2690,0,8,0,0,0,"1-1,2-65",1-1540478,0,577051,15,0,1540478,2.05,,,,,2690
1010265,1010,54,265,A,586572,1343,0,2700,0,8,0,0,0,"1-1,2-66",1-1565922,0,586572,15,0,1565922,2.05,,,,,2700
1010266,1010,54,266,A,596093,1347,0,2710,0,8,0,0,0,"1-1,2-67",1-1591383,0,596093,15,0,1591383,2.05,,,,,2710
1010267,1010,54,267,A,605619,1352,0,2720,0,8,0,0,0,"1-1,2-68",1-1616839,0,605619,15,0,1616839,2.05,,,,,2720
1010268,1010,54,268,A,615145,1357,0,2730,0,8,0,0,0,"1-1,2-69",1-1642300,0,615145,15,0,1642300,2.05,,,,,2730
1010269,1010,54,269,A,624674,1362,0,2740,0,8,0,0,0,"1-1,2-70",1-1667780,0,624674,15,0,1667780,2.05,,,,,2740
1010270,1010,54,270,A,634204,1367,0,2750,0,8,0,0,0,"1-1,2-71",1-1693249,0,634204,15,0,1693249,2.05,,,,,2750
1010271,1010,54,271,A,643738,1372,0,2760,0,8,0,0,0,"1-1,2-72",1-1718730,0,643738,15,0,1718730,2.05,,,,,2760
1010272,1010,54,272,A,653272,1377,0,2770,0,8,0,0,0,"1-1,2-73",1-1744210,0,653272,15,0,1744210,2.05,,,,,2770
1010273,1010,54,273,A,662810,1382,0,2780,0,8,0,0,0,"1-1,2-74",1-1769715,0,662810,15,0,1769715,2.05,,,,,2780
1010274,1010,54,274,A,672349,1386,0,2790,0,8,0,0,0,"1-1,2-75",1-1795208,0,672349,15,0,1795208,2.05,,,,,2790
1010275,1010,54,275,A,681891,1391,0,2800,0,8,0,0,0,"1-1,2-76",1-1820709,0,681891,15,0,1820709,2.05,,,,,2800
1010276,1010,54,276,A,696205,1396,0,2810,0,8,0,0,0,"1-1,2-77",1-1858970,0,696205,15,0,1858970,2.05,,,,,2810
1010277,1010,54,277,A,710518,1401,0,2820,0,8,0,0,0,"1-1,2-78",1-1897232,0,710518,15,0,1897232,2.05,,,,,2820
1010278,1010,54,278,A,724836,1406,0,2830,0,8,0,0,0,"1-1,2-79",1-1935505,0,724836,15,0,1935505,2.05,,,,,2830
1010279,1010,54,279,A,739154,1411,0,2840,0,8,0,0,0,"1-1,2-80",1-1973779,0,739154,15,0,1973779,2.05,,,,,2840
1010280,1010,54,280,A,753476,1416,0,2850,0,8,0,0,0,"1-1,2-81",1-2012060,0,753476,15,0,2012060,2.05,,,,,2850
1010281,1010,54,281,A,767798,1421,0,2860,0,8,0,0,0,"1-1,2-82",1-2050346,0,767798,15,0,2050346,2.05,,,,,2860
1010282,1010,54,282,A,782124,1426,0,2870,0,8,0,0,0,"1-1,2-83",1-2088640,0,782124,15,0,2088640,2.05,,,,,2870
1010283,1010,54,283,A,796450,1430,0,2880,0,8,0,0,0,"1-1,2-84",1-2126937,0,796450,15,0,2126937,2.05,,,,,2880
1010284,1010,54,284,A,810781,1435,0,2890,0,8,0,0,0,"1-1,2-85",1-2165231,0,810781,15,0,2165231,2.05,,,,,2890
1010285,1010,54,285,A,825111,1440,0,2900,0,8,0,0,0,"1-1,2-86",1-2203537,0,825111,15,0,2203537,2.05,,,,,2900
1010286,1010,54,286,A,839446,1445,0,2910,0,8,0,0,0,"1-1,2-87",1-2241855,0,839446,15,0,2241855,2.05,,,,,2910
1010287,1010,54,287,A,853780,1450,0,2920,0,8,0,0,0,"1-1,2-88",1-2280173,0,853780,15,0,2280173,2.05,,,,,2920
1010288,1010,54,288,A,868119,1455,0,2930,0,8,0,0,0,"1-1,2-89",1-2318503,0,868119,15,0,2318503,2.05,,,,,2930
1010289,1010,54,289,A,882458,1460,0,2940,0,8,0,0,0,"1-1,2-90",1-2356833,0,882458,15,0,2356833,2.05,,,,,2940
1010290,1010,54,290,A,896801,1465,0,2950,0,8,0,0,0,"1-1,2-91",1-2395171,0,896801,15,0,2395171,2.05,,,,,2950
1010291,1010,54,291,A,911144,1469,0,2960,0,8,0,0,0,"1-1,2-92",1-2433501,0,911144,15,0,2433501,2.05,,,,,2960
1010292,1010,54,292,A,925491,1474,0,2970,0,8,0,0,0,"1-1,2-93",1-2471855,0,925491,15,0,2471855,2.05,,,,,2970
1010293,1010,54,293,A,939838,1479,0,2980,0,8,0,0,0,"1-1,2-94",1-2510205,0,939838,15,0,2510205,2.05,,,,,2980
1010294,1010,54,294,A,954190,1484,0,2990,0,8,0,0,0,"1-1,2-95",1-2548568,0,954190,15,0,2548568,2.05,,,,,2990
1010295,1010,54,295,A,968541,1489,0,3000,0,8,0,0,0,"1-1,2-96",1-2586934,0,968541,15,0,2586934,2.05,,,,,3000
1010296,1010,54,296,A,982897,1494,0,3010,0,8,0,0,0,"1-1,2-97",1-2625308,0,982897,15,0,2625308,2.05,,,,,3010
1010297,1010,54,297,A,997252,1499,0,3020,0,8,0,0,0,"1-1,2-98",1-2663671,0,997252,15,0,2663671,2.05,,,,,3020
1010298,1010,54,298,A,1011612,1504,0,3030,0,8,0,0,0,"1-1,2-99",1-2702057,0,1011612,15,0,2702057,2.05,,,,,3030
1010299,1010,54,299,A,1025972,1508,0,3040,0,8,0,0,0,"1-1,2-100",1-2740444,0,1025972,15,0,2740444,2.05,,,,,3040
1010300,1010,54,300,A,1040336,1513,0,3050,0,8,0,0,0,"1-1,2-101",1-2778838,0,1040336,15,0,2778838,2.05,,,,,3050
1011001,1011,55,1,S,800,56,0,60,0,8,0,0,0,"1-1,2-2",1-2150,0,800,15,0,2150,2,,,,,60
1011002,1011,55,2,S,840,61,0,70,0,8,0,0,0,"1-1,2-3",1-2207,0,840,15,0,2207,2,,,,,70
1011003,1011,55,3,S,880,66,0,80,0,8,0,0,0,"1-1,2-4",1-2329,0,880,15,0,2329,2,,,,,80
1011004,1011,55,4,S,928,71,0,90,0,8,0,0,0,"1-1,2-5",1-2450,0,928,15,0,2450,2,,,,,90
1011005,1011,55,5,S,976,76,0,100,0,8,0,0,0,"1-1,2-6",1-2570,0,976,15,0,2570,2,,,,,100
1011006,1011,55,6,S,1032,81,0,110,0,8,0,0,0,"1-1,2-7",1-2886,0,1032,15,0,2886,2,,,,,110
